date,ticker,adj_close,volume,sentiment_mean
2023-02-22,AAPL,147.06329345703125,51011300,0.3162750502559817
2023-02-23,AAPL,147.54721069335938,48394200,0.6153931911336912
2023-02-24,AAPL,144.89056396484375,55469600,0.15874979053561816
2023-02-27,AAPL,146.0855712890625,44998500,0.15556864307951912
2023-02-28,AAPL,145.58187866210938,50547000,0.6946868681390775
2023-03-01,AAPL,143.50794982910156,55479000,0.09975250542446831
2023-03-02,AAPL,144.1005096435547,52238100,0.20148817872795913
2023-03-03,AAPL,149.15699768066406,70732300,0.2838944621793518
2023-03-06,AAPL,151.9222869873047,87558000,0.41960823341883363
2023-03-07,AAPL,149.71994018554688,56182000,0.16050361548783107
2023-03-08,AAPL,150.9741668701172,47204800,0.9998628926720737
2023-03-09,AAPL,148.7224578857422,53833600,0.12511003246760308
2023-03-10,AAPL,146.65841674804688,68572400,-0.9998649701301474
2023-03-13,AAPL,148.60394287109375,84457100,0.32186559398946313
2023-03-14,AAPL,150.69764709472656,73695900,0.16685655630430013
2023-03-15,AAPL,151.0926971435547,77167900,0.015659935745929925
2023-03-16,AAPL,153.91725158691406,76161100,0.19312904377466264
2023-03-17,AAPL,153.07778930664062,98944600,0.667472117966355
2023-03-20,AAPL,155.44801330566406,73641400,0.2470687779190417
2023-03-21,AAPL,157.30470275878906,73938300,0.6056901668204432
2023-03-22,AAPL,155.8726806640625,75701800,-0.0034350892819929
2023-03-23,AAPL,156.9590301513672,67622100,
2023-03-24,AAPL,158.2626953125,59196500,0.24911297163715085
2023-03-27,AAPL,156.31710815429688,52390300,0.15185076529268476
2023-03-28,AAPL,155.6949005126953,45992200,-0.7411122661198988
2023-03-29,AAPL,158.77621459960938,51305700,0.1750115897985817
2023-03-30,AAPL,160.3465118408203,49501700,0.25047110803090633
2023-03-31,AAPL,162.8550262451172,68749800,-0.1590878196183307
2023-04-03,AAPL,164.10926818847656,56976200,0.33272050417422355
2023-04-04,AAPL,163.57595825195312,46278300,0.14914071480550703
2023-04-05,AAPL,161.7291259765625,51511700,0.3350391104828504
2023-04-06,AAPL,162.61801147460938,45390100,0.11749730903420641
2023-04-10,AAPL,160.0205841064453,47716900,-0.2765409687069576
2023-04-11,AAPL,158.8058319091797,47644200,-0.2661470349499506
2023-04-12,AAPL,158.11453247070312,50133100,0.005504554819730515
2023-04-13,AAPL,163.5068359375,68445600,0.20955133740211587
2023-04-14,AAPL,163.1611785888672,49386500,-0.1934792298980028
2023-04-17,AAPL,163.18089294433594,41516200,0.1785143303766361
2023-04-18,AAPL,164.40553283691406,49923000,0.3901229409681634
2023-04-19,AAPL,165.5511474609375,47720200,0.0670142053124512
2023-04-20,AAPL,164.58331298828125,52456400,-0.11539019173852125
2023-04-21,AAPL,162.9735107421875,58337300,-0.4968199616396305
2023-04-24,AAPL,163.2796630859375,41949600,0.21801553734912993
2023-04-25,AAPL,161.739013671875,48714100,-0.14680099555589973
2023-04-26,AAPL,161.7291259765625,45498800,0.2506682698229043
2023-04-27,AAPL,166.32147216796875,64902300,-0.15726800942119998
2023-04-28,AAPL,167.57571411132812,55275900,-0.0467818038310194
2023-05-01,AAPL,167.48684692382812,52472900,-0.15411894386947247
2023-05-02,AAPL,166.4498748779297,48425700,0.2404011106199313
2023-05-03,AAPL,165.37338256835938,65136000,-0.3457713661542101
2023-05-04,AAPL,163.7339630126953,81235400,0.05068503244169076
2023-05-05,AAPL,171.41748046875,113453200,0.27890839129609146
2023-05-08,AAPL,171.34832763671875,55962800,-0.1642658653458208
2023-05-09,AAPL,169.63983154296875,45326900,-0.20203082541452014
2023-05-10,AAPL,171.40762329101562,53724500,0.4245411450463097
2023-05-11,AAPL,171.59523010253906,49514700,0.14238525966664742
2023-05-12,AAPL,170.66563415527344,45533100,-0.2523558434396307
2023-05-15,AAPL,170.171142578125,37266700,0.004853988632774546
2023-05-16,AAPL,170.171142578125,42110300,0.3274036928352703
2023-05-17,AAPL,170.78427124023438,57951600,0.29787027349759826
2023-05-18,AAPL,173.11825561523438,65496700,0.19433370216956974
2023-05-19,AAPL,173.22702026367188,55809500,-0.13208081532502544
2023-05-22,AAPL,172.2776336669922,43570900,0.08111957423628678
2023-05-23,AAPL,169.66676330566406,50747300,0.014954669341907182
2023-05-24,AAPL,169.9436798095703,45143500,0.6666114937891358
2023-05-25,AAPL,171.08099365234375,56058300,0.23743444553560167
2023-05-26,AAPL,173.4940643310547,54835000,-0.12480296671652372
2023-05-30,AAPL,175.34344482421875,55964400,0.005292821642771935
2023-05-31,AAPL,175.29397583007812,99625300,0.33063078103335297
2023-06-01,AAPL,178.10263061523438,68901800,0.13326259686774714
2023-06-02,AAPL,178.95314025878906,61996900,0.23749910293255994
2023-06-05,AAPL,177.5982666015625,121946500,0.037062406116796225
2023-06-06,AAPL,177.23236083984375,64848400,-0.24557020455265122
2023-06-07,AAPL,175.85768127441406,61944600,3.1113141290228797e-06
2023-06-08,AAPL,178.57733154296875,50214900,0.3590426157014243
2023-06-09,AAPL,178.9630584716797,48900000,0.31158178327384856
2023-06-12,AAPL,181.7618103027344,54274900,0.4518905493069209
2023-06-13,AAPL,181.287109375,54929100,-0.10781956470254271
2023-06-14,AAPL,181.92002868652344,57462900,0.1653229417730493
2023-06-15,AAPL,183.9572906494141,65433200,0.18809734913166914
2023-06-16,AAPL,182.8793334960937,101256200,-0.023328182516062612
2023-06-20,AAPL,182.9683380126953,49799100,0.010495572175123983
2023-06-21,AAPL,181.929931640625,49515700,0.22387328974946288
2023-06-22,AAPL,184.93638610839844,51245300,0.38942272653004106
2023-06-23,AAPL,184.6198883056641,53117000,0.6666846496449703
2023-06-26,AAPL,183.22547912597656,48088700,0.11494834867639586
2023-06-27,AAPL,185.98468017578125,50730800,-0.22157109710131453
2023-06-28,AAPL,187.1615447998047,51216800,0.04523408312317303
2023-06-29,AAPL,187.49783325195312,46347300,0.5000573111214877
2023-06-30,AAPL,191.8294677734375,85213200,0.4982290229358221
2023-07-03,AAPL,190.3361358642578,31458200,0.259918393851773
2023-07-05,AAPL,189.21861267089844,46920300,0.27842486184628185
2023-07-06,AAPL,189.6932983398437,45094300,0.5032917929251965
2023-07-07,AAPL,188.5757598876953,46815000,0.442633305523253
2023-07-10,AAPL,186.5286102294922,59922200,-0.11472882470682556
2023-07-11,AAPL,186.00445556640625,46638100,0.016250824297870437
2023-07-12,AAPL,187.6758270263672,60750200,0.11062763795528419
2023-07-13,AAPL,188.43731689453125,41342300,0.39963138495482575
2023-07-14,AAPL,188.58563232421875,41616200,0.16315689882993148
2023-07-17,AAPL,191.8492431640625,50520200,0.5217484452320422
2023-07-18,AAPL,191.5921173095703,48288200,0.26090472861660885
2023-07-19,AAPL,192.947006225586,80507300,0.17421809611839004
2023-07-20,AAPL,190.9987335205078,59581200,0.35186554579690615
2023-07-21,AAPL,189.8218994140625,71951700,0.2233246267784367
2023-07-24,AAPL,190.6229553222656,45377800,0.16660140222551453
2023-07-25,AAPL,191.4833221435547,37283200,0.0015399013461774302
2023-07-26,AAPL,192.3536071777344,47471900,0.32228342896749096
2023-07-27,AAPL,191.0877227783203,47460200,0.6247788506168211
2023-07-28,AAPL,193.6689453125,48291400,0.2565074536674387
2023-07-31,AAPL,194.2821044921875,38824100,0.023177035085654215
2023-08-01,AAPL,193.45138549804688,35175100,0.45501142840766345
2023-08-02,AAPL,190.45480346679688,50389300,0.374984388769386
2023-08-03,AAPL,189.06036376953125,61235200,-0.09452503953784484
2023-08-04,AAPL,179.98165893554688,115956800,0.28797938548617824
2023-08-07,AAPL,176.8763427734375,97576100,0.12403704818565944
2023-08-08,AAPL,177.81582641601562,67823000,0.0010551687919928456
2023-08-09,AAPL,176.2235870361328,60378500,0.033393258555820024
2023-08-10,AAPL,176.00604248046875,54686900,0.1301230482240851
2023-08-11,AAPL,176.0654754638672,52036700,0.499997064164116
2023-08-14,AAPL,177.71923828125,43675600,0.30174946037135253
2023-08-15,AAPL,175.72874450683594,43622600,0.2221076069558376
2023-08-16,AAPL,174.85728454589844,46964900,0.6218647487692369
2023-08-17,AAPL,172.31219482421875,66062900,0.1842053109371686
2023-08-18,AAPL,172.79747009277344,61172200,0.5986687150275433
2023-08-21,AAPL,174.1343536376953,46311900,0.1662540277971374
2023-08-22,AAPL,175.51087951660156,42038900,-0.0017000680963406012
2023-08-23,AAPL,179.3631591796875,52722800,0.17829349251674856
2023-08-24,AAPL,174.66912841796875,54945800,0.06323632236488459
2023-08-25,AAPL,176.87750244140625,51449600,0.3358734443190426
2023-08-28,AAPL,178.4421844482422,43820700,0.003937900816048712
2023-08-29,AAPL,182.3340301513672,53003900,-0.019095905164248236
2023-08-30,AAPL,185.8297882080078,60813900,0.31175843816980303
2023-08-31,AAPL,186.0476531982422,60794500,0.1672872427987405
2023-09-01,AAPL,187.62225341796875,45766500,0.2945510494085133
2023-09-05,AAPL,187.8599090576172,45280000,-0.0011385933412573952
2023-09-06,AAPL,181.1357879638672,81755800,0.07764960685108235
2023-09-07,AAPL,175.83767700195312,112488800,-0.2838121143683177
2023-09-08,AAPL,176.45166015625,65551300,-0.3030723056556354
2023-09-11,AAPL,177.6202392578125,58953100,0.05007066697822609
2023-09-12,AAPL,174.58990478515625,90370200,-0.10499316256505736
2023-09-13,AAPL,172.5201873779297,84267900,-0.10017193293593657
2023-09-14,AAPL,174.0353546142578,60895800,0.18804366652179041
2023-09-15,AAPL,173.3124237060547,109259500,-0.2729162727476973
2023-09-18,AAPL,176.24371337890625,67257600,0.3015995028096883
2023-09-19,AAPL,177.3330535888672,51826900,0.170324871177098
2023-09-20,AAPL,173.7877655029297,58436200,0.06295533229619504
2023-09-21,AAPL,172.24288940429688,63149100,-0.9999948047410498
2023-09-22,AAPL,173.09454345703125,56725400,0.08845910432613384
2023-09-25,AAPL,174.3720245361328,46172700,-0.024304374170237845
2023-09-26,AAPL,170.29200744628906,64588900,-0.35451223215659416
2023-09-27,AAPL,168.77684020996094,66921800,-0.03586321107574856
2023-09-28,AAPL,169.03431701660156,56294400,-0.18895682011514053
2023-09-29,AAPL,169.5492706298828,51861100,-0.14568779804264917
2023-10-02,AAPL,172.0646209716797,52164500,0.23175432932393109
2023-10-03,AAPL,170.72772216796875,49594600,-0.27938995846772385
2023-10-04,AAPL,171.97552490234375,53020300,-0.08419332716509348
2023-10-05,AAPL,173.21340942382812,48527900,-0.13296758826054997
2023-10-06,AAPL,175.7683563232422,57266700,0.17124080157855562
2023-10-09,AAPL,177.2538299560547,42390800,0.4999992810815073
2023-10-10,AAPL,176.65960693359375,43698000,0.18887721152760642
2023-10-11,AAPL,178.0559539794922,47551100,-0.506253294244489
2023-10-12,AAPL,178.9571533203125,56743100,-0.6226416743863012
2023-10-13,AAPL,177.1151885986328,51427100,0.9996635667499243
2023-10-16,AAPL,176.98643493652344,52517000,-0.2767629449748199
2023-10-17,AAPL,175.431640625,57549400,0.43519890695866725
2023-10-18,AAPL,174.1343536376953,54764400,-0.1151953746168759
2023-10-19,AAPL,173.758056640625,59302900,0.000671643974934725
2023-10-20,AAPL,171.20306396484375,64244000,0.0003485286818544948
2023-10-23,AAPL,171.32191467285156,55980100,-0.5813104150044524
2023-10-24,AAPL,171.75765991210938,43816600,0.001445454594190671
2023-10-25,AAPL,169.4403533935547,57157000,0.0014453877743323908
2023-10-26,AAPL,165.2711944580078,70625300,-0.35271614954441094
2023-10-27,AAPL,166.58828735351562,58499100,-0.04331106214252147
2023-10-30,AAPL,168.63818359375,51131000,-0.34643710577292336
2023-10-31,AAPL,169.11354064941406,44846000,-0.1368762341172979
2023-11-01,AAPL,172.28250122070312,56934900,-0.3987128836998636
2023-11-02,AAPL,175.84756469726562,77334800,-0.08008894090418041
2023-11-03,AAPL,174.93650817871094,79829200,-0.2148111142792825
2023-11-06,AAPL,177.49147033691406,63841300,-0.10425812127356696
2023-11-07,AAPL,180.05638122558594,70530000,0.19882110684937157
2023-11-08,AAPL,181.1159820556641,49340300,0.3987287083197771
2023-11-09,AAPL,180.6406097412109,53763500,0.3332224223170452
2023-11-10,AAPL,184.8351287841797,66133400,0.1658557745973607
2023-11-13,AAPL,183.24855041503903,43627500,-0.32947561044663115
2023-11-14,AAPL,185.8664093017578,60108400,0.5728319587887715
2023-11-15,AAPL,186.4315948486328,53790500,-0.0008814741878657875
2023-11-16,AAPL,188.1173553466797,54412900,-0.29631994906855297
2023-11-17,AAPL,188.09751892089844,50922700,-0.06241836524504241
2023-11-20,AAPL,189.8427276611328,46505100,-0.2136321430207318
2023-11-21,AAPL,189.03955078125,38134500,-0.020456031028888
2023-11-22,AAPL,189.7039031982422,39617700,-0.03637176145139164
2023-11-24,AAPL,188.37515258789065,24048300,0.00048218739763683516
2023-11-27,AAPL,188.19667053222656,40552600,0.6641775273659195
2023-11-28,AAPL,188.80154418945312,38415400,0.11141636804922922
2023-11-29,AAPL,187.7801818847656,43014200,0.23232615256766112
2023-11-30,AAPL,188.35531616210932,48794400,0.34182424229395914
2023-12-01,AAPL,189.634506225586,45704800,0.500661963922953
2023-12-04,AAPL,187.8396759033203,43389500,-3.375274201289358e-05
2023-12-05,AAPL,191.79620361328125,66628400,0.25400678335374965
2023-12-06,AAPL,190.70542907714844,41089700,0.3331550654066599
2023-12-07,AAPL,192.63905334472656,47477700,0.2106338098341105
2023-12-08,AAPL,194.0669860839844,53406400,0.3715546727505427
2023-12-11,AAPL,191.5581970214844,60943700,0.12313393094812854
2023-12-12,AAPL,193.0753631591797,52696900,0.05612496577754733
2023-12-13,AAPL,196.2980499267578,70404200,0.19586516837703025
2023-12-14,AAPL,196.4468231201172,66831600,0.11007473231622229
2023-12-15,AAPL,195.911361694336,128538400,0.25245155965279764
2023-12-18,AAPL,194.2454376220703,55751900,0.011173495895846495
2023-12-19,AAPL,195.28663635253903,40714100,-0.17733982866718317
2023-12-20,AAPL,193.19435119628903,52242800,-3.7936384615096706e-05
2023-12-21,AAPL,193.04562377929688,46482500,-0.13833655578058007
2023-12-22,AAPL,191.9747009277344,37149600,-0.14613259223756359
2023-12-26,AAPL,191.4292755126953,28919300,-0.005583359376267055
2023-12-27,AAPL,191.52842712402344,48087700,0.17754050732808363
2023-12-28,AAPL,191.954833984375,34049900,0.25098899399122987
2023-12-29,AAPL,190.9136505126953,42672100,-0.017328808639268813
2024-01-02,AAPL,184.0814971923828,82488700,-0.09314289197839443
2024-01-03,AAPL,182.7032012939453,58414500,-0.12738023644624097
2024-01-04,AAPL,180.38282775878903,71983600,-0.26827648069850163
2024-01-05,AAPL,179.658935546875,62379700,0.05555885896570944
2024-01-08,AAPL,184.002197265625,59144500,-0.024187685096276487
2024-01-09,AAPL,183.5857086181641,42841800,0.3421951040944123
2024-01-10,AAPL,184.6268920898437,46792900,0.3238965320261132
2024-01-11,AAPL,184.03192138671875,49128400,0.09848953609930143
2024-01-12,AAPL,184.3591461181641,40477800,0.14263216088129335
2024-01-16,AAPL,182.08837890625,65603000,-0.004146588471719991
2024-01-17,AAPL,181.1463623046875,47317400,0.08027998986097915
2024-01-18,AAPL,187.04640197753903,78005800,0.3519808374935991
2024-01-19,AAPL,189.95181274414065,68903000,0.3154567479421733
2024-01-22,AAPL,192.26222229003903,60133900,-0.4539428852411461
2024-01-23,AAPL,193.5414123535156,42355600,-0.002324467225938495
2024-01-24,AAPL,192.8671264648437,53631300,0.30620739179879025
2024-01-25,AAPL,192.53988647460932,54822100,0.3851629798391014
2024-01-26,AAPL,190.80458068847656,44594000,-0.2639884381467092
2024-01-29,AAPL,190.1203765869141,47145600,0.10841091976908497
2024-01-30,AAPL,186.4613647460937,55859400,-0.34308719082883715
2024-01-31,AAPL,182.85189819335932,55467800,0.0027759254295981594
2024-02-01,AAPL,185.291259765625,64885400,0.3407355185757286
2024-02-02,AAPL,184.2897491455078,102551700,0.20612122835095706
2024-02-05,AAPL,186.1043701171875,69668800,0.045762868105820594
2024-02-06,AAPL,187.71078491210932,43490800,0.1696261038430537
2024-02-07,AAPL,187.8198699951172,53439000,0.09506298902488197
2024-02-08,AAPL,186.7390289306641,40962000,0.176357049999433
2024-02-09,AAPL,187.5034942626953,45155200,0.422539940997044
2024-02-12,AAPL,185.81561279296875,41781900,0.18624174943038696
2024-02-13,AAPL,183.7206573486328,56529500,-0.2354351471638308
2024-02-14,AAPL,182.8370056152344,54630500,0.3254966740257714
2024-02-15,AAPL,182.54910278320312,65434500,0.06099859583070407
2024-02-16,AAPL,181.01014709472656,49752500,0.27493537710644206
2024-02-20,AAPL,180.26548767089844,53665600,0.4151557051848077
2024-02-21,AAPL,181.02008056640625,41371400,0.34150180695723975
2024-02-22,AAPL,183.05545043945312,52292200,-0.10094578409007232
2024-02-23,AAPL,181.2186737060547,45119700,-0.010244709054328848
2024-02-26,AAPL,179.8683319091797,40867400,-0.2088126455772326
2024-02-27,AAPL,181.327865600586,54318900,-0.02547020617992075
2024-02-28,AAPL,180.12648010253906,48953900,-0.0739020413993173
2024-02-29,AAPL,179.46127319335938,136682600,-0.15520083194429432
2024-03-01,AAPL,178.3790283203125,73563100,-0.05678884820424302
2024-03-04,AAPL,173.85154724121094,81510100,0.49528525557872166
2024-03-05,AAPL,168.9070587158203,95132400,-0.17939595165544214
2024-03-06,AAPL,167.91419982910156,68587700,-0.1324411724946408
2024-03-07,AAPL,167.7950439453125,71765100,-0.24030663214361994
2024-03-08,AAPL,169.51271057128906,76267000,0.19010016795598972
2024-03-11,AAPL,171.518310546875,60139500,-0.19642942473763014
2024-03-12,AAPL,171.994873046875,59825400,0.5008410614867671
2024-03-13,AAPL,169.9098663330078,52488700,0.9391375456528976
2024-03-14,AAPL,171.7665252685547,72913500,0.33389528353715264
2024-03-15,AAPL,171.3892059326172,121752700,-0.00019348278902954282
2024-03-18,AAPL,172.4813995361328,75604200,-0.03342904337239738
2024-03-19,AAPL,174.82455444335938,55215200,-0.20285628055114555
2024-03-20,AAPL,177.39610290527344,53423100,-0.0019409560482017
2024-03-21,AAPL,170.14813232421875,106181300,0.016835914200519473
2024-03-22,AAPL,171.05166625976562,71160100,-0.06979154064356446
2024-03-25,AAPL,169.63185119628906,54288300,-0.06671356613951693
2024-03-26,AAPL,168.49998474121094,57388400,0.2495189539883995
2024-03-27,AAPL,172.0742950439453,60273300,0.00465714157334671
2024-03-28,AAPL,170.25733947753906,65672700,0.4014668421789338
2024-04-01,AAPL,168.8177032470703,46240500,-0.4312447119205018
2024-04-02,AAPL,167.6361846923828,49329500,-0.00837893452762724
2024-04-03,AAPL,168.44039916992188,47691700,-0.424485702492472
2024-04-04,AAPL,167.61631774902344,53704400,-0.016031600317441864
2024-04-05,AAPL,168.37091064453125,42104800,0.385573895608049
2024-04-08,AAPL,167.24896240234375,37425500,0.39039899542629947
2024-04-09,AAPL,168.4602813720703,42373800,-0.006652099163228477
2024-04-10,AAPL,166.583740234375,49709300,0.4942474634588721
2024-04-11,AAPL,173.79197692871094,91070300,0.007466677603551397
2024-04-12,AAPL,175.29119873046875,101670900,0.1462014958279031
2024-04-15,AAPL,171.45870971679688,73531800,-0.44633128656613513
2024-04-16,AAPL,168.1723175048828,73711200,-0.9999462168441973
2024-04-17,AAPL,166.80215454101562,50901200,0.6665796689551561
2024-04-18,AAPL,165.84898376464844,43122900,0.3291447328295415
2024-04-19,AAPL,163.82354736328125,68149400,-0.11531632097471059
2024-04-22,AAPL,164.65756225585938,48116400,0.38088154817275416
2024-04-23,AAPL,165.71002197265625,49537800,0.1429987396327379
2024-04-24,AAPL,167.8148956298828,48251800,-0.010909189704608501
2024-04-25,AAPL,168.67869567871094,50558300,-4.178074826199918e-05
2024-04-26,AAPL,168.0928955078125,44838400,0.10597262838336974
2024-04-29,AAPL,172.262939453125,68169400,0.08269458772719594
2024-04-30,AAPL,169.1155548095703,65934800,0.14305796551763286
2024-05-01,AAPL,168.0928955078125,50383100,-0.24947563892105507
2024-05-02,AAPL,171.79629516601562,94214900,-0.23523546895436148
2024-05-03,AAPL,182.0725250244141,163224100,0.6266456113234208
2024-05-06,AAPL,180.4144287109375,78569700,0.41373707945558313
2024-05-07,AAPL,181.0994873046875,77305800,-0.013389276815583329
2024-05-08,AAPL,181.4370880126953,45057100,-0.009247127080118368
2024-05-09,AAPL,183.2540435791016,48983000,0.45538583249739395
2024-05-10,AAPL,181.9913787841797,50759500,0.7499972401843639
2024-05-13,AAPL,185.2026824951172,72044800,0.2083783816785399
2024-05-14,AAPL,186.34603881835932,52393600,0.13197449859730573
2024-05-15,AAPL,188.6228179931641,70400000,-0.03676322515002535
2024-05-16,AAPL,188.7420959472656,52845200,0.3330668076327701
2024-05-17,AAPL,188.7719268798828,41282900,0.7474370962096799
2024-05-20,AAPL,189.9351501464844,44361300,0.03658869761435803
2024-05-21,AAPL,191.2375946044922,42309400,0.24985165606101134
2024-05-22,AAPL,189.79595947265625,34648500,0.18436094389409163
2024-05-23,AAPL,185.79920959472656,51005900,0.01884292252524108
2024-05-24,AAPL,188.8812866210937,36327000,0.24810228540008694
2024-05-28,AAPL,188.8912353515625,52280100,0.39990939593606767
2024-05-29,AAPL,189.18951416015625,53068000,0.4239480343751108
2024-05-30,AAPL,190.1837158203125,49889100,0.5555305026128657
2024-05-31,AAPL,191.13815307617188,75158300,0.00026408337887885887
2024-06-03,AAPL,192.9078826904297,50080500,-0.0003976296957262
2024-06-04,AAPL,193.2260284423828,47471400,-0.15055664798565732
2024-06-05,AAPL,194.7372283935547,54156800,3.303924813735648e-06
2024-06-06,AAPL,193.3552703857422,41181800,0.2157857997437418
2024-06-07,AAPL,195.75132751464844,53103900,0.15630478424849742
2024-06-10,AAPL,192.00314331054688,97010200,0.13121314227926872
2024-06-11,AAPL,205.95199584960932,172373300,-0.14932960169454645
2024-06-12,AAPL,211.8377685546875,198134300,0.18192177774907106
2024-06-13,AAPL,213.00099182128903,97862700,0.10992399457830751
2024-06-14,AAPL,211.26112365722656,70122700,0.4274941651059306
2024-06-17,AAPL,215.41696166992188,93728300,0.01055927670456366
2024-06-18,AAPL,213.0507049560547,79943300,0.15134333293962335
2024-06-20,AAPL,208.4673614501953,86172500,0.007133599769152475
2024-06-21,AAPL,206.2900390625,241805100,-0.14401643004869882
2024-06-24,AAPL,206.936279296875,80727000,-0.30759027380046533
2024-06-25,AAPL,207.8609161376953,55549700,0.2522502912009623
2024-06-26,AAPL,212.01670837402344,66213200,0.4478906172376244
2024-06-27,AAPL,212.8618011474609,49772700,0.9764116196758055
2024-06-28,AAPL,209.4019317626953,82542700,-0.17714057165449046
2024-07-01,AAPL,215.49647521972656,60402900,0.3471080513185094
2024-07-02,AAPL,218.9961395263672,58046200,0.6012144861820247
2024-07-03,AAPL,220.2687225341797,37369800,0.4853999251324626
2024-07-05,AAPL,225.0310211181641,60412400,0.12407445524655714
2024-07-08,AAPL,226.50247192382807,59085900,0.5704053281942423
2024-07-09,AAPL,227.3574981689453,48076100,-0.0402656003716401
2024-07-10,AAPL,231.6326141357422,62627700,0.22010298507730355
2024-07-11,AAPL,226.25390625,64710600,0.30688564795890183
2024-07-12,AAPL,229.20672607421875,53046500,0.2940536438812795
2024-07-15,AAPL,233.04440307617188,62631300,0.4391300856021106
2024-07-16,AAPL,233.4619903564453,43234300,-0.006387578257469301
2024-07-17,AAPL,227.5563507080078,57345900,-0.35202991923142685
2024-07-18,AAPL,222.8834991455078,66034600,-0.0890740661631284
2024-07-19,AAPL,223.0127410888672,49151500,0.17653363554449622
2024-07-22,AAPL,222.664779663086,48201800,0.4999991590638899
2024-07-23,AAPL,223.70870971679688,39960300,-0.4302273945577326
2024-07-24,AAPL,217.276123046875,61777600,-0.00022790285768221845
2024-07-25,AAPL,216.2321929931641,51391200,0.406393046140805
2024-07-26,AAPL,216.6994781494141,41601300,-0.16317926620640882
2024-07-29,AAPL,216.9778594970703,36311800,-0.02914595350022499
2024-07-30,AAPL,217.5346221923828,41643800,0.48977554831726716
2024-07-31,AAPL,220.795654296875,50036300,0.9999998678645056
2024-08-01,AAPL,217.09718322753903,62501000,0.4999047633081603
2024-08-02,AAPL,218.58848571777344,105568600,0.25714737058989223
2024-08-05,AAPL,208.0597381591797,119548600,-0.27820085217297214
2024-08-06,AAPL,206.0315399169922,69660500,0.16670796284151046
2024-08-07,AAPL,208.6065673828125,63516400,-0.1972596728616637
2024-08-08,AAPL,212.07638549804688,47161100,0.43470352931796125
2024-08-09,AAPL,214.98944091796875,42201600,0.9999997541898912
2024-08-12,AAPL,216.5222930908203,38028100,0.9773067252608598
2024-08-13,AAPL,220.2449951171875,44155300,0.15291427888252968
2024-08-14,AAPL,220.69287109375,41960600,0.006142936220918258
2024-08-15,AAPL,223.6790008544922,46414000,0.37523956439991973
2024-08-16,AAPL,225.0028381347656,44340200,-1.0030872914512656e-05
2024-08-19,AAPL,224.84356689453125,40687800,-0.04260015246341022
2024-08-20,AAPL,225.460693359375,30299000,0.4907617180659827
2024-08-21,AAPL,225.3512115478516,34765500,0.11643931868616164
2024-08-22,AAPL,223.4898834228516,43695300,-0.17543754144480775
2024-08-23,AAPL,225.78916931152344,38677300,0.21069614116026966
2024-08-26,AAPL,226.12759399414065,30602200,0.15973044892057225
2024-08-27,AAPL,226.97366333007807,35934600,-0.12384270654753879
2024-08-28,AAPL,225.4407958984375,38052200,-0.0009105900011222737
2024-08-29,AAPL,228.7255096435547,51906300,0.2323434275846711
2024-08-30,AAPL,227.9391632080078,52990800,0.9524301623009626
2024-09-03,AAPL,221.738021850586,50190600,0.14331399262301933
