date,ticker,w_BL_LSTM,w_EW,w_Sent,w_MV
2025-01-27,NVDA,0.17158556498185276,0.1,0.0,0.18037418510814873
2025-01-27,TSLA,0.01806293152637223,0.1,0.33950827873480616,0.0
2025-01-27,V,0.1353813608798832,0.1,0.11794584426651591,0.15677391730985324
2025-01-28,AAPL,0.0,0.1,0.0,0.12648826229059965
2025-01-28,AMZN,0.019183654419491276,0.1,0.21799937514076964,0.012952030319828606
2025-01-28,GOOGL,0.21980764715896534,0.1,0.1280377371116355,0.0
2025-01-28,JNJ,0.14949083445655134,0.1,0.25110868144040993,0.0
2025-01-28,JPM,0.0,0.1,0.0,0.27863953480048076
2025-01-28,META,0.0,0.1,0.24418369499534334,0.2447720701710891
2025-01-28,MSFT,0.0,0.1,0.05059360035046981,0.0
2025-01-28,NVDA,0.5813722970479156,0.1,0.0,0.18037418510814873
2025-01-28,TSLA,0.0,0.1,0.0,0.0
2025-01-28,V,0.030145566917076455,0.1,0.1080769109613719,0.15677391730985324
2025-01-29,AAPL,0.023623513068458866,0.1,0.1448653612216929,0.12648826229059965
2025-01-29,AMZN,0.11871615558571556,0.1,0.0,0.012952030319828606
2025-01-29,GOOGL,0.20217488792879926,0.1,0.13284085597771228,0.0
2025-01-29,JNJ,0.11461219069235755,0.1,0.07376617778369589,0.0
2025-01-29,JPM,0.0,0.1,0.18272626226897015,0.27863953480048076
2025-01-29,META,0.0,0.1,0.2998854162071396,0.2447720701710891
2025-01-29,MSFT,0.0,0.1,0.016085961635405717,0.0
2025-01-29,NVDA,0.33338168590570344,0.1,0.0017546303977868808,0.18037418510814873
2025-01-29,TSLA,0.0,0.1,0.07372517766553065,0.0
2025-01-29,V,0.20749156681896533,0.1,0.07435015684206586,0.15677391730985324
2025-01-30,AAPL,0.12053811163514448,0.1,0.2389384175053182,0.12648826229059965
2025-01-30,AMZN,0.18401627321895667,0.1,0.1401409036700411,0.012952030319828606
2025-01-30,GOOGL,0.2179607394495571,0.1,0.0,0.0
2025-01-30,JNJ,0.0,0.1,0.08701728233786478,0.0
2025-01-30,JPM,0.0,0.1,0.0,0.27863953480048076
2025-01-30,META,0.0,0.1,0.15867109886492034,0.2447720701710891
2025-01-30,MSFT,0.016802105370549925,0.1,0.0,0.0
2025-01-30,NVDA,0.21892024593980253,0.1,0.0,0.18037418510814873
2025-01-30,TSLA,0.0,0.1,0.0,0.0
2025-01-30,V,0.24176252438598936,0.1,0.37523229762185567,0.15677391730985324
2025-01-31,AAPL,0.13299351686022595,0.1,0.23322849580702606,0.12648826229059965
2025-01-31,AMZN,0.18076547757436592,0.1,0.19363351918635333,0.012952030319828606
2025-01-31,GOOGL,0.15773773746993855,0.1,0.0,0.0
2025-01-31,JNJ,0.0,0.1,0.0,0.0
2025-01-31,JPM,0.04616705975086631,0.1,0.08212802390479175,0.27863953480048076
2025-01-31,META,0.0,0.1,0.16413057800759162,0.2447720701710891
2025-01-31,MSFT,0.2605934129760962,0.1,0.0,0.0
2025-01-31,NVDA,0.10764008442731929,0.1,0.04506384110902933,0.18037418510814873
2025-01-31,TSLA,0.0,0.1,0.0,0.0
2025-01-31,V,0.1141027109411878,0.1,0.2818155419852079,0.15677391730985324
2025-02-03,AAPL,0.06053479112781612,0.1,0.0,0.12648826229059965
2025-02-03,AMZN,0.14443837399498588,0.1,0.20565839912189504,0.012952030319828606
2025-02-03,GOOGL,0.15708790563220523,0.1,0.3378901107095845,0.0
2025-02-03,JNJ,0.0,0.1,0.06976907042944587,0.0
2025-02-03,JPM,0.052527452272001,0.1,0.21008055949431487,0.27863953480048076
2025-02-03,META,0.0,0.1,0.012245228787946387,0.2447720701710891
2025-02-03,MSFT,0.248811143226471,0.1,0.0007153229155420775,0.0
2025-02-03,NVDA,0.1111663536883451,0.1,0.0,0.18037418510814873
2025-02-03,TSLA,0.0,0.1,0.0,0.0
2025-02-03,V,0.2254339800581757,0.1,0.16364130854127126,0.15677391730985324
2025-02-04,AAPL,0.1588268047188761,0.1,0.15409005917933966,0.12648826229059965
2025-02-04,AMZN,0.13849398966715395,0.1,0.0,0.012952030319828606
2025-02-04,GOOGL,0.1716833118269119,0.1,0.0,0.0
2025-02-04,JNJ,0.0,0.1,3.8814095120158025e-05,0.0
2025-02-04,JPM,0.055655496865573556,0.1,0.02294006462150475,0.27863953480048076
2025-02-04,META,0.0,0.1,0.0,0.2447720701710891
2025-02-04,MSFT,0.18560310621582612,0.1,0.0223990335450219,0.0
2025-02-04,NVDA,0.12756525773901534,0.1,0.2596218588174886,0.18037418510814873
2025-02-04,TSLA,0.0,0.1,0.4517256122075252,0.0
2025-02-04,V,0.16217203296664312,0.1,0.08918455753399968,0.15677391730985324
2025-02-05,AAPL,0.14858229643402143,0.1,0.0,0.12648826229059965
2025-02-05,AMZN,0.18287212952081203,0.1,0.2040631690233574,0.012952030319828606
2025-02-05,GOOGL,0.1790050726548544,0.1,0.0,0.0
2025-02-05,JNJ,0.0,0.1,0.0,0.0
2025-02-05,JPM,0.00959984612771419,0.1,0.36632095982589113,0.27863953480048076
2025-02-05,META,0.0,0.1,0.01694990613753879,0.2447720701710891
2025-02-05,MSFT,0.1306663451236365,0.1,0.0,0.0
2025-02-05,NVDA,0.15941110256268526,0.1,0.003746679804636519,0.18037418510814873
2025-02-05,TSLA,0.0,0.1,0.3040619174644089,0.0
2025-02-05,V,0.1898632075762762,0.1,0.10485736774416743,0.15677391730985324
2025-02-06,AAPL,0.14855715920808657,0.1,0.0,0.12648826229059965
2025-02-06,AMZN,0.20909540311070454,0.1,0.1674193858656007,0.012952030319828606
2025-02-06,GOOGL,0.3959476159116277,0.1,0.0,0.0
2025-02-06,JNJ,0.0,0.1,0.06039428729924931,0.0
2025-02-06,JPM,0.0,0.1,0.09976050577173624,0.27863953480048076
2025-02-06,META,0.0,0.1,0.0,0.2447720701710891
2025-02-06,MSFT,0.03152756935128609,0.1,0.3156155851316525,0.0
2025-02-06,NVDA,0.1885765222499096,0.1,0.13416920020841064,0.18037418510814873
2025-02-06,TSLA,0.0,0.1,0.0004197019326431036,0.0
2025-02-06,V,0.026295730168385642,0.1,0.2222213337907075,0.15677391730985324
2025-02-07,AAPL,0.11833427147256294,0.1,0.01566963156115392,0.12648826229059965
2025-02-07,AMZN,0.2080340492742748,0.1,0.0519463709165466,0.012952030319828606
2025-02-07,GOOGL,0.3606248812811691,0.1,0.14981642894555885,0.0
2025-02-07,JNJ,0.08605800956854442,0.1,0.012037238591009499,0.0
2025-02-07,JPM,0.0,0.1,0.050047160118198736,0.27863953480048076
2025-02-07,META,0.0,0.1,0.1657345824386792,0.2447720701710891
2025-02-07,MSFT,0.0,0.1,0.15738183071013181,0.0
2025-02-07,NVDA,0.19435843328291166,0.1,0.08207039088564344,0.18037418510814873
2025-02-07,TSLA,0.012347715874109095,0.1,0.2829001741252946,0.0
2025-02-07,V,0.020242639246428114,0.1,0.03239619170778341,0.15677391730985324
2025-02-10,AAPL,0.11798848773302871,0.1,0.0032928977171156225,0.12648826229059965
2025-02-10,AMZN,0.24888758863305366,0.1,0.0,0.012952030319828606
2025-02-10,GOOGL,0.3633082364823403,0.1,0.0,0.0
2025-02-10,JNJ,0.08033006621374268,0.1,0.20127054881864145,0.0
2025-02-10,JPM,0.0,0.1,0.19036412185315393,0.27863953480048076
2025-02-10,META,0.0,0.1,0.21207051361526544,0.2447720701710891
2025-02-10,MSFT,0.0,0.1,0.19239581097046207,0.0
2025-02-10,NVDA,0.18327031227253474,0.1,0.0,0.18037418510814873
2025-02-10,TSLA,0.006215308665299806,0.1,0.0,0.0
2025-02-10,V,0.0,0.1,0.20060610702536139,0.15677391730985324
2025-02-11,AAPL,0.11625421096508394,0.1,0.0,0.12648826229059965
2025-02-11,AMZN,0.25662850507102836,0.1,0.3786078738946052,0.012952030319828606
2025-02-11,GOOGL,0.3412617477690061,0.1,0.015270206705854212,0.0
2025-02-11,JNJ,0.0,0.1,0.3974780737975746,0.0
2025-02-11,JPM,0.0816778613406963,0.1,0.0,0.27863953480048076
2025-02-11,META,0.0,0.1,0.20371332798876804,0.2447720701710891
2025-02-11,MSFT,0.019077905598553685,0.1,0.0,0.0
2025-02-11,NVDA,0.16638764524010805,0.1,0.0,0.18037418510814873
2025-02-11,TSLA,0.01871212401552376,0.1,0.0,0.0
2025-02-11,V,0.0,0.1,0.004930517613197854,0.15677391730985324
2025-02-12,AAPL,0.07448446737296453,0.1,0.0,0.12648826229059965
2025-02-12,AMZN,0.23104790967459013,0.1,0.031811277353095475,0.012952030319828606
2025-02-12,GOOGL,0.3313464752587473,0.1,0.24243621795606893,0.0
2025-02-12,JNJ,0.0,0.1,0.40268240155001805,0.0
2025-02-12,JPM,0.00940857089943538,0.1,0.0,0.27863953480048076
2025-02-12,META,0.0,0.1,0.32307010314081763,0.2447720701710891
2025-02-12,MSFT,0.15502164599163196,0.1,0.0,0.0
2025-02-12,NVDA,0.16350630625581025,0.1,0.0,0.18037418510814873
2025-02-12,TSLA,0.03518462454682044,0.1,0.0,0.0
2025-02-12,V,0.0,0.1,0.0,0.15677391730985324
2025-02-13,AAPL,0.10449053308492856,0.1,0.4915414864500128,0.12648826229059965
2025-02-13,AMZN,0.19421353363116206,0.1,0.0,0.012952030319828606
2025-02-13,GOOGL,0.29680130097244545,0.1,0.0,0.0
2025-02-13,JNJ,0.0061371797645570995,0.1,0.0,0.0
2025-02-13,JPM,0.011798010753546768,0.1,0.0,0.27863953480048076
2025-02-13,META,0.0,0.1,0.17164143771467183,0.2447720701710891
2025-02-13,MSFT,0.2205906203441433,0.1,0.00016648363240756556,0.0
2025-02-13,NVDA,0.14063863362621445,0.1,0.15222042744012715,0.18037418510814873
2025-02-13,TSLA,0.02533018782300213,0.1,0.0,0.0
2025-02-13,V,0.0,0.1,0.1844301647627807,0.15677391730985324
2025-02-14,AAPL,0.13176904351335053,0.1,0.0,0.12648826229059965
2025-02-14,AMZN,0.20817833315166362,0.1,0.2543969826120919,0.012952030319828606
2025-02-14,GOOGL,0.2743771099431882,0.1,0.0,0.0
2025-02-14,JNJ,0.0,0.1,0.0,0.0
2025-02-14,JPM,0.05461183869087338,0.1,0.0,0.27863953480048076
2025-02-14,META,0.0,0.1,0.13589790703255986,0.2447720701710891
2025-02-14,MSFT,0.20202176881197004,0.1,0.3905900668458426,0.0
2025-02-14,NVDA,0.12742196337214726,0.1,0.0,0.18037418510814873
2025-02-14,TSLA,0.0016199425168070076,0.1,0.0,0.0
2025-02-14,V,0.0,0.1,0.21911504350950556,0.15677391730985324
2025-02-18,AAPL,0.18137227228431943,0.1,0.14516961940191728,0.12648826229059965
2025-02-18,AMZN,0.20628869244197184,0.1,0.24751614376837486,0.012952030319828606
2025-02-18,GOOGL,0.24600500101207531,0.1,0.12908300449180712,0.0
2025-02-18,JNJ,0.0,0.1,0.07553732352887628,0.0
2025-02-18,JPM,0.029088577572066156,0.1,0.10824886804189933,0.27863953480048076
2025-02-18,META,0.0,0.1,0.06482062126737041,0.2447720701710891
2025-02-18,MSFT,0.161203781570801,0.1,0.11668454797073301,0.0
2025-02-18,NVDA,0.1036749907174915,0.1,0.10718931061656807,0.18037418510814873
2025-02-18,TSLA,0.0,0.1,0.0,0.0
2025-02-18,V,0.0723666844012747,0.1,0.005750560912453556,0.15677391730985324
2025-02-19,AAPL,0.16647520564999688,0.1,0.19172225121166075,0.12648826229059965
2025-02-19,AMZN,0.21033171069017845,0.1,0.0,0.012952030319828606
2025-02-19,GOOGL,0.2800431126089186,0.1,0.0,0.0
2025-02-19,JNJ,0.03250610280472704,0.1,0.027043223262288182,0.0
2025-02-19,JPM,0.0,0.1,0.34989949271866705,0.27863953480048076
2025-02-19,META,0.0,0.1,0.1420978078629969,0.2447720701710891
2025-02-19,MSFT,0.13571360748347025,0.1,0.07342202343895307,0.0
2025-02-19,NVDA,0.10645764525653457,0.1,0.2051071647658717,0.18037418510814873
2025-02-19,TSLA,0.0,0.1,0.010708036739562334,0.0
2025-02-19,V,0.06847261550617427,0.1,0.0,0.15677391730985324
2025-02-20,AAPL,0.18767484541272883,0.1,0.14425236529642207,0.12648826229059965
2025-02-20,AMZN,0.21787723668461986,0.1,0.1112441516968244,0.012952030319828606
2025-02-20,GOOGL,0.2411609856051261,0.1,0.38219050928977294,0.0
2025-02-20,JNJ,0.0,0.1,0.031279394769700125,0.0
2025-02-20,JPM,0.020038341214556544,0.1,0.0,0.27863953480048076
2025-02-20,META,0.0,0.1,0.0001434708768705093,0.2447720701710891
2025-02-20,MSFT,0.0802662674200885,0.1,0.06203150170032312,0.0
2025-02-20,NVDA,0.11155648571118272,0.1,0.26831231309713,0.18037418510814873
2025-02-20,TSLA,0.0,0.1,0.0,0.0
2025-02-20,V,0.1414258379516975,0.1,0.0005462932729568877,0.15677391730985324
2025-02-21,AAPL,0.10496728172187393,0.1,0.395589514740777,0.12648826229059965
2025-02-21,AMZN,0.1916165637454974,0.1,0.2646110781243318,0.012952030319828606
2025-02-21,GOOGL,0.21402471836784787,0.1,0.0,0.0
2025-02-21,JNJ,0.0,0.1,0.0,0.0
2025-02-21,JPM,0.18282910391488003,0.1,0.0,0.27863953480048076
2025-02-21,META,0.0,0.1,0.18751221827775508,0.2447720701710891
2025-02-21,MSFT,0.04685917476897221,0.1,0.0,0.0
2025-02-21,NVDA,0.09764544834998555,0.1,0.0736971445198171,0.18037418510814873
2025-02-21,TSLA,0.0,0.1,0.0,0.0
2025-02-21,V,0.16205770913094306,0.1,0.07859004433731906,0.15677391730985324
2025-02-24,AAPL,0.0059064751281821416,0.1,0.0036162069833568806,0.12648826229059965
2025-02-24,AMZN,0.17613240886235346,0.1,0.349120613088062,0.012952030319828606
2025-02-24,GOOGL,0.21082649303359635,0.1,0.0006808525749431024,0.0
2025-02-24,JNJ,0.0,0.1,0.389837356753301,0.0
2025-02-24,JPM,0.176540279174703,0.1,0.256744970600337,0.27863953480048076
2025-02-24,META,0.0,0.1,0.0,0.2447720701710891
2025-02-24,MSFT,0.14371018056359344,0.1,0.0,0.0
2025-02-24,NVDA,0.11665683955899855,0.1,0.0,0.18037418510814873
2025-02-24,TSLA,0.005395155534346371,0.1,0.0,0.0
2025-02-24,V,0.16483216814422672,0.1,0.0,0.15677391730985324
2025-02-25,AAPL,0.014735668782078031,0.1,0.1376162384032635,0.12648826229059965
2025-02-25,AMZN,0.21067402633014806,0.1,0.234157122712833,0.012952030319828606
2025-02-25,GOOGL,0.19778479905881238,0.1,0.01881703513078474,0.0
2025-02-25,JNJ,0.0,0.1,0.34295626272208607,0.0
2025-02-25,JPM,0.18872047301235242,0.1,0.26645334103103263,0.27863953480048076
2025-02-25,META,0.0,0.1,0.0,0.2447720701710891
2025-02-25,MSFT,0.17332918861543295,0.1,0.0,0.0
2025-02-25,NVDA,0.12225371547267096,0.1,0.0,0.18037418510814873
2025-02-25,TSLA,0.015499262399441978,0.1,0.0,0.0
2025-02-25,V,0.07700286632906311,0.1,0.0,0.15677391730985324
2025-02-26,AAPL,0.0,0.1,0.05195448363913214,0.12648826229059965
2025-02-26,AMZN,0.15351956494421118,0.1,0.10365020303649035,0.012952030319828606
2025-02-26,GOOGL,0.23428635847942544,0.1,0.1776700430836675,0.0
2025-02-26,JNJ,0.0,0.1,0.07429887434973924,0.0
2025-02-26,JPM,0.1872805748087569,0.1,0.0383110758125067,0.27863953480048076
2025-02-26,META,0.0,0.1,0.0,0.2447720701710891
2025-02-26,MSFT,0.23737297671395607,0.1,0.2484580453921384,0.0
2025-02-26,NVDA,0.1019801675793021,0.1,0.09877979224773484,0.18037418510814873
2025-02-26,TSLA,0.04361329000426939,0.1,0.2065131798663251,0.0
2025-02-26,V,0.041947067470078855,0.1,0.00036430257226566416,0.15677391730985324
2025-02-27,AAPL,0.06498429206119577,0.1,0.2996278279964962,0.12648826229059965
2025-02-27,AMZN,0.1640488699193863,0.1,0.17558028085532176,0.012952030319828606
2025-02-27,GOOGL,0.2683130695766901,0.1,0.2923189823112206,0.0
2025-02-27,JNJ,0.11073382836789257,0.1,0.0,0.0
2025-02-27,JPM,0.0,0.1,0.0017320705852187498,0.27863953480048076
2025-02-27,META,0.0,0.1,0.0,0.2447720701710891
2025-02-27,MSFT,0.1417716854333218,0.1,0.05157187258765407,0.0
2025-02-27,NVDA,0.057192754885714396,0.1,0.17654699841942265,0.18037418510814873
2025-02-27,TSLA,0.06634371249345263,0.1,0.0,0.0
2025-02-27,V,0.1266117872623464,0.1,0.002621967244665998,0.15677391730985324
2025-02-28,AAPL,0.0059127561241994475,0.1,1.3439325855349768e-06,0.12648826229059965
2025-02-28,AMZN,0.1476005906012833,0.1,0.18078470094695578,0.012952030319828606
2025-02-28,GOOGL,0.34608455872679067,0.1,0.021717346679527936,0.0
2025-02-28,JNJ,0.09174092502730692,0.1,0.2431587261693466,0.0
2025-02-28,JPM,0.0,0.1,0.0,0.27863953480048076
2025-02-28,META,0.0,0.1,0.0986059453225213,0.2447720701710891
2025-02-28,MSFT,0.04859347715276035,0.1,0.10840990929302093,0.0
2025-02-28,NVDA,0.22242111728150113,0.1,0.34709869850119446,0.18037418510814873
2025-02-28,TSLA,0.056023688304487916,0.1,0.0,0.0
2025-02-28,V,0.08162288678167029,0.1,0.00022332915484737342,0.15677391730985324
2025-03-03,AAPL,0.013103945335334283,0.1,0.11637017383582371,0.12648826229059965
2025-03-03,AMZN,0.1469986468549635,0.1,0.2985163937887037,0.012952030319828606
2025-03-03,GOOGL,0.2924555548514048,0.1,0.04386815804234543,0.0
2025-03-03,JNJ,0.1121815252532495,0.1,0.006394569725903181,0.0
2025-03-03,JPM,0.0,0.1,0.0,0.27863953480048076
2025-03-03,META,0.0,0.1,0.1609281851859672,0.2447720701710891
2025-03-03,MSFT,0.014648596057401552,0.1,0.14135450974657157,0.0
2025-03-03,NVDA,0.16074262223666091,0.1,0.0,0.18037418510814873
2025-03-03,TSLA,0.019622323939582575,0.1,0.23256800967468527,0.0
2025-03-03,V,0.24024678547140288,0.1,0.0,0.15677391730985324
2025-03-04,AAPL,0.0,0.1,0.15778510576288596,0.12648826229059965
2025-03-04,AMZN,0.12410423352163076,0.1,0.1281802893337108,0.012952030319828606
2025-03-04,GOOGL,0.19302456032834853,0.1,0.0,0.0
2025-03-04,JNJ,0.008700974211201367,0.1,0.13204328416240846,0.0
2025-03-04,JPM,0.0,0.1,0.0,0.27863953480048076
2025-03-04,META,0.0,0.1,0.0,0.2447720701710891
2025-03-04,MSFT,0.0,0.1,0.0,0.0
2025-03-04,NVDA,0.2665171418601397,0.1,0.0,0.18037418510814873
2025-03-04,TSLA,0.0,0.1,0.38799733057851105,0.0
2025-03-04,V,0.4076530900786797,0.1,0.19399399016248361,0.15677391730985324
2025-03-05,AAPL,0.0,0.1,0.32088227157266386,0.12648826229059965
2025-03-05,AMZN,0.0902325310608973,0.1,0.0,0.012952030319828606
2025-03-05,GOOGL,0.12362736977645293,0.1,0.04782302299210167,0.0
2025-03-05,JNJ,0.0903671534623536,0.1,0.22816436106634108,0.0
2025-03-05,JPM,0.039755830689773064,0.1,0.0,0.27863953480048076
2025-03-05,META,0.0,0.1,0.0043618334190975005,0.2447720701710891
2025-03-05,MSFT,0.0,0.1,0.0,0.0
2025-03-05,NVDA,0.16864598404142542,0.1,0.0,0.18037418510814873
2025-03-05,TSLA,0.0,0.1,0.391230817462474,0.0
2025-03-05,V,0.4873711309690976,0.1,0.007537693487321866,0.15677391730985324
2025-03-06,AAPL,0.001754553759802065,0.1,0.2859900263907479,0.12648826229059965
2025-03-06,AMZN,0.13869353942269996,0.1,0.054928398334694845,0.012952030319828606
2025-03-06,GOOGL,0.1576680911862545,0.1,0.28574474491565327,0.0
2025-03-06,JNJ,0.0587673281907109,0.1,0.28594336846473883,0.0
2025-03-06,JPM,0.01912597744070047,0.1,0.0,0.27863953480048076
2025-03-06,META,0.0,0.1,5.177900608118872e-05,0.2447720701710891
2025-03-06,MSFT,0.0,0.1,0.004225536777241778,0.0
2025-03-06,NVDA,0.15474650380384283,0.1,0.0,0.18037418510814873
2025-03-06,TSLA,0.0,0.1,0.07803616395824688,0.0
2025-03-06,V,0.46924400619598927,0.1,0.005079982152595263,0.15677391730985324
2025-03-07,AAPL,0.0,0.1,0.5091895843216719,0.12648826229059965
2025-03-07,AMZN,0.12259453705521188,0.1,0.02265412951706238,0.012952030319828606
2025-03-07,GOOGL,0.12659079371505158,0.1,0.16216794213913957,0.0
2025-03-07,JNJ,0.0,0.1,0.0,0.0
2025-03-07,JPM,0.05642887251703975,0.1,0.02555837547540126,0.27863953480048076
2025-03-07,META,0.0,0.1,0.26778629619604266,0.2447720701710891
2025-03-07,MSFT,0.004280975079075114,0.1,0.0,0.0
2025-03-07,NVDA,0.16210851078813995,0.1,0.01264367235068232,0.18037418510814873
2025-03-07,TSLA,0.0,0.1,0.0,0.0
2025-03-07,V,0.5279963108454817,0.1,0.0,0.15677391730985324
2025-03-10,AAPL,0.0,0.1,0.0,0.12648826229059965
2025-03-10,AMZN,0.12678804734699228,0.1,0.22781028650320823,0.012952030319828606
2025-03-10,GOOGL,0.11717747687302552,0.1,0.05513369613912781,0.0
2025-03-10,JNJ,0.0,0.1,0.3199637608452362,0.0
2025-03-10,JPM,0.22460128847621053,0.1,0.0,0.27863953480048076
2025-03-10,META,0.0,0.1,0.0,0.2447720701710891
2025-03-10,MSFT,0.14206695143152484,0.1,0.0,0.0
2025-03-10,NVDA,0.10247105907841673,0.1,0.23767528254423834,0.18037418510814873
2025-03-10,TSLA,0.0,0.1,0.0,0.0
2025-03-10,V,0.28689517679383014,0.1,0.1594169739681894,0.15677391730985324
2025-03-11,AAPL,0.0,0.1,0.08450274403775242,0.12648826229059965
2025-03-11,AMZN,0.0221436587719436,0.1,0.13569487098373187,0.012952030319828606
2025-03-11,GOOGL,0.2212143911113676,0.1,0.3824509563455971,0.0
2025-03-11,JNJ,0.030392856867175754,0.1,0.09454389123435761,0.0
2025-03-11,JPM,0.3923588914764679,0.1,0.0,0.27863953480048076
2025-03-11,META,0.0,0.1,0.009374197124893312,0.2447720701710891
2025-03-11,MSFT,0.12693901413075023,0.1,0.0,0.0
2025-03-11,NVDA,0.13714614544514556,0.1,0.21543983017641002,0.18037418510814873
2025-03-11,TSLA,0.06980504219714945,0.1,0.0,0.0
2025-03-11,V,0.0,0.1,0.07799351009725768,0.15677391730985324
2025-03-12,AAPL,0.024619535631345273,0.1,0.0,0.12648826229059965
2025-03-12,AMZN,0.004771360269556759,0.1,0.3833565333782829,0.012952030319828606
2025-03-12,GOOGL,0.2588592770395808,0.1,0.16926513531724618,0.0
2025-03-12,JNJ,0.04629107686832234,0.1,0.21575036246669954,0.0
2025-03-12,JPM,0.33346800076639505,0.1,0.004283935832433906,0.27863953480048076
2025-03-12,META,0.0,0.1,0.0,0.2447720701710891
2025-03-12,MSFT,0.09122322184719617,0.1,0.06503853952150135,0.0
2025-03-12,NVDA,0.10785217865178288,0.1,0.16230549348383608,0.18037418510814873
2025-03-12,TSLA,0.012221019265835093,0.1,0.0,0.0
2025-03-12,V,0.12069432965998557,0.1,0.0,0.15677391730985324
2025-03-13,AAPL,0.10823706408114585,0.1,0.1855231595754568,0.12648826229059965
2025-03-13,AMZN,0.03845484304362078,0.1,0.0,0.012952030319828606
2025-03-13,GOOGL,0.185172050654669,0.1,0.3703714727606694,0.0
2025-03-13,JNJ,0.22367610535029406,0.1,0.07109042686435703,0.0
2025-03-13,JPM,0.2369090560901917,0.1,0.0,0.27863953480048076
