date,AAPL,AMZN,GOOGL,JNJ,JPM,META,MSFT,NVDA,SPY,TSLA,V
2023-02-15,153.40367126464844,101.16000366210938,96.2759780883789,146.4002227783203,134.54026794433594,176.07455444335938,264.1835632324219,22.742502212524414,399.1205749511719,214.24000549316406,224.68653869628906
2023-02-16,151.8037872314453,98.1500015258789,94.85576629638672,145.3621826171875,132.68777465820312,171.3834686279297,257.1502685546875,21.98122215270996,393.6250915527344,202.0399932861328,221.65367126464844
2023-02-17,150.65817260742188,97.19999694824219,93.70372009277344,148.39691162109375,133.08070373535156,171.8207550048828,253.1383056640625,21.367799758911133,392.6417236328125,208.30999755859375,219.42567443847656
2023-02-21,146.63861083984375,94.58000183105469,91.1612548828125,146.18560791015625,130.63876342773438,171.0256805419922,247.85108947753906,20.6354923248291,384.7650146484375,197.3699951171875,216.54005432128906
2023-02-22,147.06329345703125,95.79000091552734,91.02220916748047,145.98208618164062,129.63766479492188,170.071533203125,246.71322631835938,20.734399795532227,384.2347412109375,200.86000061035156,215.95114135742188
2023-02-23,147.54721069335938,95.81999969482422,90.26741027832031,145.93582153320312,130.6761932373047,170.98594665527344,249.91104125976562,23.641651153564453,386.27862548828125,202.07000732421875,217.04058837890625
2023-02-24,144.89056396484375,93.5,88.51947021484375,144.30743408203125,131.85507202148438,169.3460235595703,244.4668731689453,23.26400375366211,382.15228271484375,196.8800048828125,215.48983764648438
2023-02-27,146.0855712890625,93.76000213623047,89.25440979003906,143.9928436279297,133.00584411621094,168.50123596191406,245.3889617919922,23.478803634643555,383.4537658691406,207.6300048828125,216.27500915527344
2023-02-28,145.58187866210938,94.2300033569336,89.44310760498047,141.80007934570312,134.11924743652344,173.8681640625,244.66305541992188,23.194074630737305,382.0365295410156,205.7100067138672,215.87261962890625
2023-03-01,143.50794982910156,92.16999816894531,89.74104309082031,141.16168212890625,133.37074279785156,172.35745239257812,241.5731658935547,22.676565170288086,380.5711364746094,202.77000427246094,214.3218231201172
2023-03-02,144.1005096435547,92.12999725341797,91.36980438232422,141.05062866210938,131.98606872558594,173.46066284179688,246.3208465576172,23.29197883605957,383.5309143066406,190.89999389648438,215.00888061523438
2023-03-03,149.15699768066406,94.9000015258789,93.00850677490234,142.50323486328125,134.40927124023438,184.11495971679688,250.421142578125,23.867435455322266,389.68194580078125,197.7899932861328,219.63180541992188
2023-03-06,151.9222869873047,93.75,94.4783706665039,143.92807006835938,133.62335205078125,183.76712036132812,251.97100830078125,23.531753540039062,389.9519348144531,193.80999755859375,222.55667114257812
2023-03-07,149.71994018554688,93.55000305175781,93.21707916259766,142.56800842285156,129.69381713867188,183.37953186035156,249.30287170410156,23.269956588745117,383.97442626953125,187.7100067138672,219.04287719726562
2023-03-08,150.9741668701172,93.91999816894531,93.60440063476562,141.5225067138672,128.92662048339844,183.83670043945312,248.86141967773438,24.162267684936523,384.6011047363281,182.0,218.08099365234375
2023-03-09,148.7224578857422,92.25,91.68762969970703,139.93112182617188,121.94697570800781,180.57679748535156,247.5077667236328,23.417842864990234,377.5052185058594,172.9199981689453,215.94129943847656
2023-03-10,146.65841674804688,90.7300033569336,90.00920104980469,140.27342224121094,125.0438461303711,178.41014099121094,243.848876953125,22.947206497192383,372.0580749511719,173.44000244140625,212.1428985595703
2023-03-13,148.60394287109375,92.43000030517578,90.48590850830078,141.61502075195312,122.79839324951172,179.7916259765625,249.0772705078125,22.948205947875977,371.52783203125,174.47999572753906,210.50379943847656
2023-03-14,150.69764709472656,94.87999725341797,93.32632446289062,142.41070556640625,125.95137023925781,192.8312530517578,255.81625366210938,24.044353485107422,377.6691589355469,183.25999450683594,214.6162872314453
2023-03-15,151.0926971435547,96.19999694824219,95.45164489746094,142.80853271484375,120.00092315673828,196.5384063720703,260.3775634765625,24.209228515625,375.30706787109375,180.4499969482422,212.36862182617188
2023-03-16,153.91725158691406,100.04000091552734,99.63282012939453,142.51246643066406,122.33056640625,203.6743927001953,270.9324035644531,25.521211624145508,381.8919372558594,184.1300048828125,213.42864990234375
2023-03-17,153.07778930664062,98.94999694824219,100.92391967773438,140.98587036132812,117.70867919921875,194.41151428222656,274.10076904296875,25.7050724029541,377.42657470703125,180.1300048828125,213.36976623535156
2023-03-20,155.44801330566406,97.70999908447266,100.52666473388672,142.38294982910156,118.95304107666016,196.59803771972656,267.0380859375,25.879932403564453,381.0557861328125,183.25,214.11570739746094
2023-03-21,157.30470275878906,100.61000061035156,104.2013168334961,142.38294982910156,122.1434555053711,200.92140197753906,268.5584716796875,26.178701400756836,386.05926513671875,197.5800018310547,217.84542846679688
2023-03-22,155.8726806640625,98.69999694824219,102.66193389892578,139.7553253173828,118.990478515625,198.58580017089844,267.0968933105469,26.447492599487305,379.4783020019531,191.14999389648438,215.97076416015625
2023-03-23,156.9590301513672,98.70999908447266,104.87666320800781,139.82933044433594,118.67235565185547,203.02838134765625,272.3644714355469,27.16993522644043,380.50421142578125,192.22000122070312,218.47360229492188
2023-03-24,158.2626953125,98.12999725341797,104.71775817871094,141.2356719970703,116.86664581298828,204.7477569580078,275.2189636230469,26.758249282836914,383.00103759765625,190.41000366210938,216.95225524902344
2023-03-27,156.31710815429688,98.04000091552734,101.75816345214844,141.8370819091797,120.21612548828125,201.59722900390625,271.1088562011719,26.510446548461914,383.7171630859375,191.80999755859375,217.70802307128906
2023-03-28,155.6949005126953,97.23999786376953,100.33795928955078,140.46775817871094,120.58100128173828,199.45042419433594,269.9808654785156,26.389537811279297,382.8558654785156,189.19000244140625,216.25540161132812
2023-03-29,158.77621459960938,100.25,100.69548797607422,141.8463134765625,120.82424926757812,204.09182739257812,275.16015625,26.96309471130371,388.42059326171875,193.8800048828125,219.1704559326172
2023-03-30,160.3465118408203,102.0,100.19891357421875,141.9573516845703,120.4593734741211,206.5665740966797,278.6325988769531,27.361780166625977,390.6949462890625,195.27999877929688,218.24783325195312
2023-03-31,162.8550262451172,103.29000091552734,103.01946258544922,143.4099578857422,121.91890716552734,210.64146423339844,282.8015441894531,27.755477905273438,396.2016296386719,207.4600067138672,221.29052734375
2023-04-03,164.10926818847656,102.41000366210938,103.64514923095703,145.1216278076172,121.77857208251953,211.76455688476562,281.75201416015625,27.943334579467773,397.7113952636719,194.77000427246094,224.7650604248047
2023-04-04,163.57595825195312,103.94999694824219,104.00269317626953,146.6389923095703,120.15061950683594,213.4044189453125,281.7028503417969,27.43172836303711,395.5049133300781,192.5800018310547,223.44984436035156
2023-04-05,161.7291259765625,101.0999984741211,103.75439453125,153.2266082763672,120.32978820800781,210.18426513671875,278.91705322265625,26.86017417907715,394.46929931640625,185.52000427246094,223.9503936767578
2023-04-06,162.61801147460938,102.05999755859375,107.67733764648438,152.8009796142578,120.19776153564453,214.77597045898438,286.0386047363281,27.01605224609375,396.0080261230469,185.05999755859375,221.8107452392578
2023-04-10,160.0205841064453,102.16999816894531,105.71089935302734,152.0330810546875,120.59379577636719,213.4342498779297,283.87078857421875,27.557632446289062,396.4145202636719,184.50999450683594,222.24258422851562
2023-04-11,158.8058319091797,99.91999816894531,104.62836456298828,151.98680114746094,121.18787384033203,212.5397491455078,277.43585205078125,27.147951126098633,396.52099609375,186.7899932861328,224.2252197265625
2023-04-12,158.11453247070312,97.83000183105469,103.92322540283203,151.66297912597656,121.16899871826172,212.68882751464844,278.08331298828125,26.47447395324707,394.9047546386719,180.5399932861328,223.59707641601562
2023-04-13,163.5068359375,102.4000015258789,106.69412994384766,153.68923950195312,121.63104248046875,218.9999237060547,284.3121643066406,26.442495346069336,400.15020751953125,185.89999389648438,228.38682556152344
2023-04-14,163.1611785888672,102.51000213623047,108.12425994873047,153.43939208984375,130.8153839111328,220.13296508789062,280.6827697753906,26.737266540527344,399.1727600097656,185.0,229.6922149658203
2023-04-17,163.18089294433594,102.73999786376953,105.24412536621094,153.2821044921875,131.8526153564453,217.51905822753906,283.2919921875,26.9810791015625,400.6050720214844,187.0399932861328,229.16220092773438
2023-04-18,164.40553283691406,102.30000305175781,103.78418731689453,148.9705810546875,133.33303833007812,216.55499267578125,282.87017822265625,27.645565032958984,400.8663330078125,184.30999755859375,229.27999877929688
2023-04-19,165.5511474609375,104.30000305175781,103.46638488769531,150.37692260742188,133.16331481933594,214.37841796875,282.9486999511719,27.909358978271484,400.7986145019531,180.58999633789062,228.26905822753906
2023-04-20,164.58331298828125,103.80999755859375,104.56877899169922,151.34837341308594,132.77671813964844,211.76455688476562,280.6532897949219,27.082998275756836,398.6114196777344,162.99000549316406,230.26150512695312
2023-04-21,162.9735107421875,106.95999908447266,104.6879653930664,150.52493286132812,132.52207946777344,211.58563232421875,280.3099670410156,27.097991943359375,398.9211730957031,165.0800018310547,229.7216796875
2023-04-24,163.2796630859375,106.20999908447266,105.24412536621094,151.44091796875,132.70127868652344,211.4862518310547,276.3960266113281,27.021047592163086,399.3372802734375,162.5500030517578,228.45550537109375
2023-04-25,161.739013671875,102.56999969482422,103.13863372802734,152.82875061035156,129.81582641601562,206.27838134765625,270.1672058105469,26.22066879272461,392.9982604980469,160.6699981689453,225.34414672851562
2023-04-26,161.7291259765625,104.9800033569336,102.99960327148438,150.46017456054688,127.5150375366211,208.1169891357422,289.7366943359375,26.935115814208984,391.33367919921875,153.75,223.93077087402344
2023-04-27,166.32147216796875,109.81999969482422,106.85301971435547,150.811767578125,129.23121643066406,237.09832763671875,299.0162658691406,27.204906463623047,399.12432861328125,160.19000244140625,224.77487182617188
2023-04-28,167.57571411132812,105.44999694824219,106.60472869873047,151.45941162109375,130.3533172607422,238.84756469726562,301.39996337890625,27.72750473022461,402.5309753417969,164.30999755859375,228.4260711669922
2023-05-01,167.48684692382812,102.05000305175781,106.46569061279297,151.36688232421875,133.1444549560547,241.69003295898438,299.7322998046875,28.887601852416992,402.1244812011719,161.8300018310547,228.2101287841797
2023-05-02,166.4498748779297,103.62999725341797,104.59857177734375,152.68995666503906,130.99452209472656,237.77420043945312,299.585205078125,28.18814468383789,397.6048889160156,160.30999755859375,222.7824249267578
2023-05-03,165.37338256835938,103.6500015258789,104.6879653930664,150.69151306152344,128.22227478027344,235.57772827148438,298.594482421875,27.78046226501465,394.875732421875,160.61000061035156,221.8009033203125
2023-05-04,163.7339630126953,104.0,103.97288513183594,150.00680541992188,126.46839141845703,232.08921813964844,299.585205078125,27.540647506713867,392.0788879394531,161.1999969482422,221.42796325683594
2023-05-05,171.41748046875,105.66000366210938,104.84686279296875,150.51568603515625,128.93890380859375,231.353759765625,304.7252502441406,28.657777786254883,399.3372802734375,170.05999755859375,227.49368286132812
2023-05-08,171.34832763671875,105.83000183105469,107.03178405761719,150.17337036132812,129.2500762939453,231.8407745361328,302.763427734375,29.128414154052734,399.44366455078125,171.7899932861328,227.93531799316406
2023-05-09,169.63983154296875,106.62000274658203,106.61466217041016,149.007568359375,128.62774658203125,231.94015502929688,301.1448669433594,28.548864364624023,397.6920166015625,169.14999389648438,228.94627380371094
2023-05-10,171.40762329101562,110.19000244140625,110.9845199584961,149.56271362304688,128.6937713623047,231.6519317626953,306.35369873046875,28.862621307373047,399.5502014160156,168.5399932861328,226.9930419921875
2023-05-11,171.59523010253906,112.18000030517578,115.77151489257812,148.95205688476562,128.2882843017578,234.3452911376953,304.19561767578125,28.555858612060547,398.8533630371094,172.0800018310547,227.17991638183594
2023-05-12,170.66563415527344,110.26000213623047,116.70508575439453,148.7577667236328,126.44953155517578,232.37745666503906,303.0773010253906,28.318042755126953,398.33074951171875,167.97999572753906,227.54379272460938
2023-05-15,170.171142578125,111.19999694824219,115.71192932128906,147.61972045898438,127.5150375366211,237.39651489257812,303.5579833984375,28.930566787719727,399.70501708984375,166.35000610351562,228.9500732421875
2023-05-16,170.171142578125,113.4000015258789,118.69137573242188,147.42544555664062,126.656982421875,237.35675048828125,305.79449462890625,29.190366744995117,397.033935546875,166.52000427246094,226.64889526367188
2023-05-17,170.78427124023438,115.5,120.01226806640625,147.10162353515625,130.55136108398438,241.00430297851562,308.68475341796875,30.154619216918945,401.8535461425781,173.86000061035156,228.79275512695312
2023-05-18,173.11825561523438,118.1500015258789,121.98863983154297,146.62973022460938,131.5414581298828,245.33755493164062,313.1282043457031,31.653457641601562,405.72467041015625,176.88999938964844,229.7270050048828
2023-05-19,173.22702026367188,116.25,121.91911315917969,147.027587890625,131.2397003173828,244.13497924804688,312.9512634277344,31.239776611328125,405.13427734375,180.13999938964844,229.44180297851562
2023-05-22,172.2776336669922,115.01000213623047,124.19342803955078,146.23521423339844,130.15530395507812,246.79855346679688,315.7431640625,31.15184783935547,405.2987976074219,188.8699951171875,227.44544982910156
2023-05-23,169.66676330566406,114.98999786376953,121.72046661376953,146.1792755126953,128.79745483398438,245.228271484375,309.9233703613281,30.664222717285156,400.7502136230469,185.77000427246094,220.85655212402344
2023-05-24,169.9436798095703,116.75,120.07186126708984,146.03944396972656,127.61878204345703,247.68312072753906,308.5373229980469,30.51433753967285,397.84686279296875,182.89999389648438,218.565185546875
2023-05-25,171.08099365234375,115.0,122.63418579101562,143.94195556640625,127.92996215820312,251.14178466796875,320.40301513671875,37.9505729675293,401.2921447753906,184.47000122070312,219.6764373779297
2023-05-26,173.4940643310547,120.11000061035156,123.75643920898438,143.88604736328125,129.12750244140625,260.4344787597656,327.2550354003906,38.91582489013672,406.4891357421875,193.1699981689453,221.27943420410156
2023-05-30,175.34344482421875,121.66000366210938,122.82288360595703,143.90467834472656,129.61785888671875,260.9115905761719,325.6034240722656,40.07992935180664,406.64404296875,201.16000366210938,217.96530151367188
2023-05-31,175.29397583007812,120.58000183105469,122.02835845947266,144.54791259765625,127.96766662597656,263.09808349609375,322.8311767578125,37.8046875,404.38909912109375,203.92999267578125,217.36541748046875
2023-06-01,178.10263061523438,122.7699966430664,122.87252807617188,144.0631561279297,129.73098754882812,270.939697265625,326.9501953125,39.73918533325195,408.231201171875,207.52000427246094,222.74468994140625
2023-06-02,178.95314025878906,124.25,123.81602478027344,146.3284149169922,132.45608520507812,270.939697265625,329.7225036621094,39.296531677246094,414.1346740722656,213.97000122070312,224.99671936035156
2023-06-05,177.5982666015625,125.30000305175781,125.14685821533203,147.5869140625,131.1548309326172,269.72723388671875,330.2533264160156,39.140655517578125,413.3410949707031,217.61000061035156,223.01022338867188
2023-06-06,177.23236083984375,126.61000061035156,126.43794250488281,147.45639038085938,131.39059448242188,269.4588928222656,328.0315856933594,38.62405014038086,414.24114990234375,221.30999755859375,224.4362030029297
2023-06-07,175.85768127441406,121.2300033569336,121.660888671875,147.7733612060547,132.66357421875,261.9849548339844,317.906005859375,37.44983673095703,412.8088073730469,224.57000732421875,221.53512573242188
2023-06-08,178.57733154296875,124.25,121.30335998535156,149.3953857421875,132.70127868652344,262.9588928222656,319.754150390625,38.48414611816406,415.30572509765625,234.86000061035156,219.3519287109375
2023-06-09,178.9630584716797,123.43000030517578,121.39275360107422,149.16232299804688,132.96531677246094,263.3266906738281,321.25830078125,38.74396896362305,416.0509033203125,244.39999389648438,219.85345458984375
2023-06-12,181.76181030273438,126.56999969482422,122.79307556152344,149.05978393554688,132.9558868408203,269.3893127441406,326.2325439453125,39.45549011230469,419.82525634765625,249.8300018310547,222.420166015625
2023-06-13,181.287109375,126.66000366210938,122.9817886352539,149.84283447265625,133.9176788330078,269.6576232910156,328.6313171386719,40.99445343017578,422.5931701660156,258.7099914550781,219.6960906982422
2023-06-14,181.92002868652344,126.41999816894531,122.82288360595703,150.6072540283203,133.41790771484375,271.67523193359375,331.629638671875,42.968143463134766,423.0964050292969,256.7900085449219,219.7354736328125
2023-06-15,183.95729064941406,127.11000061035156,124.23314666748047,152.63015747070312,134.9266357421875,280.1032409667969,342.20745849609375,42.624366760253906,428.341796875,255.89999389648438,222.420166015625
2023-06-16,182.87933349609375,125.48999786376953,122.683837890625,153.09625244140625,135.08694458007812,279.2783508300781,336.53515625,42.66333770751953,426.8827209472656,260.5400085449219,225.11476135253906
2023-06-20,182.9683380126953,125.77999877929688,122.25678253173828,153.00302124023438,134.39857482910156,282.587890625,332.32763671875,43.77859115600586,424.6679992675781,274.45001220703125,222.7152099609375
2023-06-21,181.929931640625,124.83000183105469,119.72425079345703,152.77000427246094,134.20057678222656,279.9143981933594,327.9136047363281,43.01609802246094,422.49212646484375,259.4599914550781,223.4822540283203
2023-06-22,184.93638610839844,130.14999389648438,122.30644226074219,154.39198303222656,131.61688232421875,283.134521484375,333.9595642089844,42.996116638183594,424.0172424316406,264.6099853515625,224.60337829589844
2023-06-23,184.61988830566406,129.3300018310547,121.50198364257812,154.26148986816406,130.92852783203125,286.96099853515625,329.3489074707031,42.180667877197266,420.81158447265625,256.6000061035156,225.74415588378906
2023-06-26,183.22547912597656,127.33000183105469,117.52938842773438,152.53692626953125,131.24913024902344,276.7638244628906,323.03759765625,40.60472106933594,419.0922546386719,241.0500030517578,222.5480194091797
2023-06-27,185.98468017578125,129.17999267578125,117.51944732666016,152.219970703125,131.25856018066406,285.291259765625,328.906494140625,41.84788513183594,423.6869201660156,250.2100067138672,223.57078552246094
2023-06-28,187.1615447998047,129.0399932861328,119.35678100585938,151.912353515625,130.68336486816406,283.5420227050781,330.1648864746094,41.08940124511719,423.900634765625,256.239990234375,224.18051147460938
2023-06-29,187.49783325195312,127.9000015258789,118.28418731689453,152.9750518798828,135.24722290039062,279.80511474609375,329.3783874511719,40.79458999633789,425.5713806152344,257.5,230.43504333496094
2023-06-30,191.8294677734375,130.36000061035156,118.88007354736328,154.29879760742188,137.142578125,285.2217102050781,334.7755126953125,42.27360153198242,430.5934143066406,261.7699890136719,233.54266357421875
2023-07-03,190.3361358642578,130.22000122070312,119.07869720458984,152.27590942382812,138.2458038330078,284.267578125,332.2686462402344,42.384521484375,431.0888366699219,279.82000732421875,234.0245361328125
2023-07-05,189.21861267089844,130.3800048828125,120.91602325439453,151.7725067138672,137.3248748779297,292.5663757324219,332.4259338378906,42.28858947753906,430.4477844238281,282.4800109863281,235.47999572753906
2023-07-06,189.69329833984375,128.36000061035156,119.28726196289062,150.64453125,135.9672088623047,290.2009582519531,335.49310302734375,42.074737548828125,427.0770263671875,276.5400085449219,234.91946411132812
2023-07-07,188.5757598876953,129.77999877929688,118.66159057617188,148.45384216308594,137.0400390625,288.74993896484375,331.51165771484375,42.47446060180664,425.998779296875,274.42999267578125,232.5297393798828
2023-07-10,186.5286102294922,127.12999725341797,115.65233612060547,148.69622802734375,137.80908203125,292.298095703125,326.21295166015625,42.151676177978516,427.0770263671875,269.6099853515625,234.21139526367188
2023-07-11,186.00445556640625,128.77999877929688,116.33760070800781,147.87591552734375,139.96426391601562,296.46240234375,326.8420715332031,42.37652587890625,429.7969055175781,269.7900085449219,236.56178283691406
2023-07-12,187.6758270263672,130.8000030517578,118.11534881591797,147.36318969726562,140.6573486328125,307.4447021484375,331.49200439453125,43.87252426147461,433.2550354003906,271.989990234375,238.19424438476562
2023-07-13,188.43731689453125,134.3000030517578,123.68692779541016,148.04368591308594,141.3409423828125,311.48974609375,336.8595886230469,45.94613265991211,436.69366455078125,277.8999938964844,239.27603149414062
2023-07-14,188.58563232421875,134.67999267578125,124.5608901977539,149.03182983398438,142.1954345703125,306.9775695800781,339.39593505859375,45.438472747802734,436.4217224121094,281.3800048828125,239.1284942626953
2023-07-17,191.8492431640625,133.55999755859375,123.7961654663086,148.2860870361328,145.6228485107422,308.716796875,339.8776550292969,46.4298095703125,437.9370422363281,290.3800048828125,239.94473266601562
2023-07-18,191.5921173095703,132.8300018310547,122.91226196289062,148.27671813964844,145.88870239257812,310.1380920410156,353.4046936035156,47.46210861206055,441.1911926269531,293.3399963378906,236.77813720703125
2023-07-19,192.94700622558594,135.36000061035156,121.19409942626953,147.97845458984375,146.4488525390625,314.0738525390625,349.0693359375,47.04539489746094,442.1722717285156,291.260009765625,237.41732788085938
2023-07-20,190.9987335205078,129.9600067138672,118.38349914550781,156.96490478515625,148.25274658203125,300.66644287109375,340.9983215332031,45.48944091796875,439.2386779785156,262.8999938964844,235.64720153808594
2023-07-21,189.8218994140625,130.0,119.1978759765625,158.6522216796875,147.11346435546875,292.4571228027344,337.9507751464844,44.27924728393555,439.2386779785156,260.0199890136719,235.28330993652344
2023-07-24,190.62295532226562,128.8000030517578,120.6975326538086,159.4818572998047,150.00918579101562,289.82330322265625,339.26806640625,44.58205032348633,441.20086669921875,269.05999755859375,236.7486114501953
2023-07-25,191.4833221435547,129.1300048828125,121.37287902832031,160.7030487060547,148.88890075683594,292.6658020019531,345.0387878417969,45.648338317871094,442.4054870605469,265.2799987792969,234.7326202392578
2023-07-26,192.35360717773438,128.14999389648438,128.38450622558594,161.0106964111328,149.7813262939453,296.7406921386719,332.0523376464844,45.421485900878906,442.4734802246094,264.3500061035156,233.16896057128906
2023-07-27,191.0877227783203,128.25,128.51361083984375,161.9149169921875,148.12933349609375,309.8001708984375,325.1217346191406,45.86919021606445,439.53985595703125,255.7100067138672,230.55307006835938
2023-07-28,193.6689453125,132.2100067138672,131.67184448242188,162.6513671875,148.97430419921875,323.4858093261719,332.6422119140625,46.71860885620117,443.8430480957031,266.44000244140625,231.84136962890625
2023-07-31,194.2821044921875,133.67999267578125,131.81089782714844,156.1725311279297,149.97122192382812,316.64794921875,330.2336730957031,46.6976318359375,444.6881408691406,267.42999267578125,233.78851318359375
2023-08-01,193.45138549804688,131.69000244140625,130.6488800048828,157.44032287597656,149.2306671142578,320.7327880859375,330.6465759277344,46.475772857666016,443.4156799316406,261.07000732421875,235.80453491210938
2023-08-02,190.45480346679688,128.2100067138672,127.5006103515625,158.39120483398438,147.54067993164062,312.3842468261719,321.9562072753906,44.239280700683594,437.24737548828125,254.11000061035156,233.62135314941406
2023-08-03,189.06036376953125,128.91000366210938,127.57012939453125,159.07167053222656,148.44265747070312,311.2711486816406,321.13043212890625,44.48511505126953,435.9942932128906,259.32000732421875,234.80145263671875
2023-08-04,179.98165893554688,139.57000732421875,127.23245239257812,157.5801544189453,148.12933349609375,308.82623291015625,322.2314758300781,44.650001525878906,434.0224609375,253.86000061035156,235.0276336669922
