date,ret_BL_GRU,cum_BL_GRU
2025-06-16,0.011720238754979054,1.05519692190545
2025-06-17,-0.0015636841291706211,1.0535469272255167
2025-06-18,-0.006588436554547616,1.0466057001382527
2025-06-20,-0.0063102127902434305,1.0400013954628986
2025-06-23,0.008516484039969557,1.0488585507489046
2025-06-24,0.009300668129334057,1.0586136360440346
2025-06-25,0.007054358497247109,1.0660814761427635
2025-06-26,0.01091688095024243,1.077719760701073
2025-06-27,0.0050062017349741346,1.0831150432369105
2025-06-30,0.0033905302665827625,1.0867873775731964
2025-07-01,-0.00028422899910817556,1.0864784810846253
2025-07-02,0.004953606470763591,1.0918604679188715
2025-07-03,0.013299442229310003,1.106381603134426
2025-07-07,-0.008257942408856878,1.097245167573523
2025-07-08,-0.008765304659379794,1.087627479393709
2025-07-09,0.010585493759057853,1.099140553289011
2025-07-10,0.0009909140117541012,1.1002297070641522
2025-07-11,-0.0034340062580660007,1.096451511364784
2025-07-14,0.0018310177246042448,1.098459133516262
2025-07-15,0.0006428162723364425,1.0991652409217827
2025-07-16,0.0027893725395797663,1.1022312222612705
2025-07-17,0.006365838790125018,1.1092478485316282
2025-07-18,0.004194955309871655,1.1139010936837896
2025-07-21,0.0067533641665228255,1.1214236734149243
2025-07-22,7.036886881538766e-05,1.1215025867302852
2025-07-23,0.0029109132425144298,1.1247671834615127
2025-07-24,0.0068107560012590955,1.1324276983062926
2025-07-25,0.0013180926324673347,1.1339203429122322
2025-07-28,-0.0012979939863353562,1.1324485211261488
2025-07-29,-0.0021371162903034238,1.13002834694372
2025-07-30,-0.00035942598363281183,1.1296221853935868
2025-07-31,0.007760357817664583,1.1383884577510133
2025-08-01,-0.033737756520890935,1.0999817851372171
2025-08-04,0.011031771456123548,1.1121165327967495
2025-08-05,-0.005458868858403918,1.106045634488949
2025-08-06,0.01081484599321076,1.1180073476874102
2025-08-07,-0.0005536527323404061,1.1173883598645864
2025-08-08,0.013862948527099081,1.132878657182169
2025-08-11,-0.003278777443027116,1.1291642001953133
2025-08-12,0.009241003934043849,1.1395988110114996
2025-08-13,0.003498563597987037,1.1435857699280136
2025-08-14,0.0075539511044673754,1.1522243609178144
2025-08-15,-0.0027956400738162863,1.1490031563204053
2025-08-18,-0.001948460472383824,1.1467643690876708
2025-08-19,-0.008588292876574725,1.1369156208255256
2025-08-20,-0.008932329606156041,1.1267603157659243
2025-08-21,-0.002540137525762827,1.1238981896053069
2025-08-22,0.016211649352028748,1.142118432962568
2025-08-25,-0.001794969260195674,1.1400683654838975
2025-08-26,0.0016960072128178504,1.1420019296548636
2025-08-27,0.0029280584867326072,1.1453457780968546
2025-08-28,0.006304272930571422,1.1525663504818546
2025-08-29,-0.0015222422106530263,1.150811865332573
2025-09-02,-0.007676590028376944,1.141977554442623
2025-09-03,0.022578702912386044,1.167761926376996
2025-09-04,0.011632518780655276,1.1813459389169105
2025-09-05,-0.009868461836528727,1.1696878716029708
2025-09-08,0.0009333723563542734,1.170779625927888
2025-09-09,0.005613791127354993,1.17735213820401
2025-09-10,-0.010358786461185356,1.1651561988147345
2025-09-11,0.006922721599164749,1.17322225079867
2025-09-12,0.006958224494589737,1.1813857946017752
2025-09-15,0.017125673575563126,1.2016178220869325
2025-09-16,-0.001231050073857583,1.2001385703783038
2025-09-17,-0.0010577858820707588,1.198869080742029
2025-09-18,0.002129631898866968,1.2014222305789426
2025-09-19,0.013215572421993196,1.217299713076551
2025-09-22,0.0028466250371980825,1.220764908917569
2025-09-23,-0.010524707466624629,1.207916715365691
2025-09-24,-0.0029045058916036715,1.2044083141493447
2025-09-25,-0.001983676939516272,1.202019157150805
2025-09-26,0.005259650922351656,1.2083413583193976
2025-09-29,0.0032411334937760524,1.2122577539677615
2025-09-30,0.0009293032647667325,1.2133843090562626
2025-10-01,0.003744025916453794,1.2179272513559878
2025-10-02,-0.002479545589498688,1.2149073452115577
2025-10-03,0.0,1.2149073452115577
