date,ret_BL_GRU,cum_BL_GRU
2025-06-16,0.0079751491345923,0.9287028610247366
2025-06-17,-0.0005124409762974607,0.9282269556239429
2025-06-18,-0.01891796041444249,0.9106667948218307
2025-06-20,-0.007861323621092828,0.903507748436753
2025-06-23,0.008563328866686992,0.9112447824202169
2025-06-24,0.014727734077541646,0.9246653532552491
2025-06-25,0.008361916820462306,0.9323973280259329
2025-06-26,0.0035221962666638186,0.9356814144137532
2025-06-27,0.0037546734406641896,0.9391945925693755
2025-06-30,0.007825485207319181,0.9465442459603214
2025-07-01,-0.0008597230750130719,0.9457304800305485
2025-07-02,0.00867661004982366,0.9539362146180062
2025-07-03,0.01341333376791505,0.9667316794579789
2025-07-07,-0.004765380477803907,0.9621248351854153
2025-07-08,-0.006683346452379332,0.9556946215814327
2025-07-09,0.0065665009163492225,0.9619701911897971
2025-07-10,0.012599281784589163,0.9740903246969725
2025-07-11,-0.01418392562191333,0.9602738999824453
2025-07-14,0.005225820112031069,0.965292118642032
2025-07-15,-0.0048300957841119155,0.9606296652493427
2025-07-16,0.017056830501418676,0.9770149626241353
2025-07-17,0.0044072472565274525,0.9813209091377469
2025-07-18,0.0011306118244407736,0.982430402161189
2025-07-21,0.0038034161091158062,0.9861669937788541
2025-07-22,-0.003230839440188137,0.9829808465607416
2025-07-23,0.009074645892507054,0.9919010496623971
2025-07-24,0.0026340145843121252,0.9945137314934025
2025-07-25,0.012102475350405852,1.0065498094144414
2025-07-28,-0.005225271821877757,1.0012903130579918
2025-07-29,0.0027756825273249587,1.0040695770847265
2025-07-30,-0.0023826002557605854,1.0016772806535632
2025-07-31,0.003913233048074477,1.005597077291722
2025-08-01,-0.010829648433375139,0.994706814479023
2025-08-04,0.006013134062883575,1.000688119907749
2025-08-05,3.3406175370022904e-05,1.0007215490705734
2025-08-06,0.009968807631308817,1.0106975496857635
2025-08-07,-0.014151740029346271,0.9963944207143133
2025-08-08,0.009833845594871632,1.0061928095992094
2025-08-11,-0.0004300833982705766,1.0057600627763417
2025-08-12,0.008825214488239943,1.0146361110540485
2025-08-13,0.006396882818292049,1.0211266193596689
2025-08-14,0.007098550673536347,1.0283751384112905
2025-08-15,-0.0013133017978852978,1.0270245714931143
2025-08-18,-0.002172469918311535,1.0247933915061787
2025-08-19,-0.0046740938637332,1.0200034110033454
2025-08-20,-0.001033383252524643,1.0189493565608965
2025-08-21,-0.00333975775668328,1.0155463125436548
2025-08-22,0.01769915057180814,1.0335206196420095
2025-08-25,-0.0048096382377892655,1.0285497593502357
2025-08-26,0.0019220173994997662,1.0305266498839583
2025-08-27,0.00440241188861276,1.0350634526589397
2025-08-28,-0.0030431419647529313,1.0319136076299713
2025-08-29,0.004223126961202944,1.0362715098079858
2025-09-02,-0.003882791620712905,1.0322478834729198
2025-09-03,0.005569200901719713,1.0379966793163555
2025-09-04,0.009986802014431095,1.048362946644325
2025-09-05,-0.019777624444565316,1.0276288180039956
2025-09-08,-0.00013286419080734552,1.0274922829326412
2025-09-09,0.004006556291753038,1.0316089886035527
2025-09-10,-0.01687037299531646,1.0142053601804895
2025-09-11,0.012955829973521965,1.0273452323852226
2025-09-12,0.0011727605086601358,1.0285500623025243
2025-09-15,0.00208521812132251,1.030694813531125
2025-09-16,0.0004877822490566418,1.03119756816536
2025-09-17,0.006302134769318695,1.0376963142137317
2025-09-18,-0.00012870184500041876,1.0375627607835423
2025-09-19,0.011460197011256064,1.0494534344336643
2025-09-22,-0.0025469786219082845,1.0467804989714735
2025-09-23,-0.004514239079842234,1.0420550815349996
2025-09-24,-0.0003584022218592616,1.0416816066784778
2025-09-25,-0.006693933596337454,1.034708659174846
2025-09-26,0.007113822993078556,1.0420693934256215
2025-09-29,0.0046925338445375445,1.046959339322628
2025-09-30,-0.0020341684509707016,1.0448296476651286
2025-10-01,-0.0011643692353215992,1.0436130801672354
2025-10-02,-0.003498104648323735,1.039962412400451
2025-10-03,0.0,1.039962412400451
